text,spam,hate,scam,political,violence,sectarian,adult,drugs,harass,misinfo
اكتشاف صادم: الثوم النيء بيقتل الخلايا السرطانية أحسن من الكيماوي,0,0,0,0,0,0,0,0,0,1
خبر أكيد إنو رح يفتحوا الحدود مجاناً للسفر الأسبوع الجاي بدون فيزا,0,0,0,0,0,0,0,0,0,1
ع.ا.ج.ل رح يقطعوا الانترنت نهائياً بكل سوريا الشهر الجاي,0,0,0,0,0,0,0,0,0,1
ثبت إنو الميكروويف بيدمر القيمة الغذائية للأكل وبيسممو، بطلوا تستخدموه,0,0,0,0,0,0,0,0,0,1
تنبيه: في عصابة بتخطف الأطفال من المدارس، خبيوا ولادكم بالبيت,0,0,0,0,0,0,0,0,0,1
الدراسات أثبتت إنو القهوة بتشفي من الاكتئاب أحسن من أي دوا نفسي,0,0,0,0,0,0,0,0,0,1
خبر مؤكد من مصدر موثوق إنو رح ترتفع أسعار الخبز 10 أضعاف بكرا,0,0,0,0,0,0,0,0,0,1
احذروا! في فيروس جديد بينتقل عن طريق شبكات الواي فاي، اطفوا الراوتر,0,0,0,0,0,0,0,0,0,1
تم اكتشاف إنو شرب خل التفاح ع الريق بينحف 10 كيلو بأسبوع,0,0,0,0,0,0,0,0,0,1
عاجل: الجيش رح يدخل المدينة بكرا، ما تطلعوا من بيوتكم نهائياً,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إنو الموز بيرفع السكر لدرجة الموت الفوري لمرضى السكري,0,0,0,0,0,0,0,0,0,1
وصل خبر إنو رح يوزعوا مساعدات مالية لكل المواطنين، سجلوا أسماءكم,0,0,0,0,0,0,0,0,0,1
تحذير: معجون الأسنان فيه مادة بتسبب الزهايمر، استخدموا الملح بدالو,0,0,0,0,0,0,0,0,0,1
ا.ك.ت.ش.ف العلماء إنو شرب البول بيعالج كل الأمراض المستعصية,0,0,0,0,0,0,0,0,0,1
خبر صادم: كل المياه المعدنية بالأسواق مجرد مية صنبور معباية، نصب,0,0,0,0,0,0,0,0,0,1
تم تأكيد إنو رح يصير انقطاع كامل للاتصالات بكرا لمدة أسبوع,0,0,0,0,0,0,0,0,0,1
الأطباء بيخبوا إنو الليمون بيقتل السرطان أقوى من العلاج الكيماوي بـ10 آلاف مرة,0,0,0,0,0,0,0,0,0,1
عاجل: في إشعاع نووي تسرب بالمنطقة، اقفلوا الشبابيك ولا تطلعوا,0,0,0,0,0,0,0,0,0,1
ثبت إنو استخدام السماعات بيسبب الصمم الدائم خلال شهر واحد,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو الدولة رح تصادر كل الذهب من البيوت، خبوه من هلق,0,0,0,0,0,0,0,0,0,1
تحذير من وزارة الصحة الكاذب إنو البيض بيرفع الكوليسترول، كذبة كبيرة,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو النعناع بيوقف نمو الخلايا السرطانية تماماً، اشربوه يومياً,0,0,0,0,0,0,0,0,0,1
ع.ا.ج.ل البنوك رح تفلس كلها بكرا اسحبوا أموالكم فوراً,0,0,0,0,0,0,0,0,0,1
وصلنا خبر إنو رح يرفعوا سن التقاعد لـ70 سنة بقرار مفاجئ بكرا,0,0,0,0,0,0,0,0,0,1
تنبيه: في مادة سامة برضاعات الأطفال البلاستيك، ارموها فوراً,0,0,0,0,0,0,0,0,0,1
ثبت إنو الصيام عن الأكل 3 أيام بيشفي السرطان نهائياً بدون دوا,0,0,0,0,0,0,0,0,0,1
خبر أكيد إنو رح يمنعوا استخدام الكاش ويفرضوا الدفع الالكتروني بكرا,0,0,0,0,0,0,0,0,0,1
احذروا اللحوم المستوردة، كلها فيها هرمونات بتسبب العقم للرجال,0,0,0,0,0,0,0,0,0,1
تم تأكيد إنو شركات الأدوية بتزرع الأمراض عمداً لتبيع علاجها,0,0,0,0,0,0,0,0,0,1
عاجل: رح يصير تعويم كامل لليرة وبتفقد قيمتها بالكامل بكرا الصبح,0,0,0,0,0,0,0,0,0,1
ا.ل.ح.ك.و.م.ة رح تقطع المعاشات نهائياً الشهر الجاي انشروا الخبر,0,0,0,0,0,0,0,0,0,1
ثبت إنو شرب الكولا مع المنتول بيسبب انفجار المعدة والموت الفوري,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو في كوكب رح يصطدم بالأرض الشهر الجاي، استعدوا,0,0,0,0,0,0,0,0,0,1
تحذير: الواي فاي بالبيت بيسبب العقم وأمراض القلب، اطفوه بالليل,0,0,0,0,0,0,0,0,0,1
ثبت إنو وضع البصل بالجوارب وقت النوم بيسحب كل السموم من جسمك,0,0,0,0,0,0,0,0,0,1
عاجل: رح يمنعوا السفر برا نهائياً الشهر الجاي، سافروا قبل فوات الأوان,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو شرب زيت الزيتون ع الريق بيذيب حصى الكلى خلال يومين,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو الجامعات رح تلغي كل الشهادات القديمة، جددوها فوراً,0,0,0,0,0,0,0,0,0,1
تحذير: كل أنواع الشيبس فيها مادة بتسبب الشلل، امنعوها عن ولادكم,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إنو النوم 4 ساعات بس بيطيل العمر أكتر من النوم الطويل,0,0,0,0,0,0,0,0,0,1
عاجل: البنك المركزي رح يلغي فئة الـ5000 ليرة بكرا، صرفوها هلق,0,0,0,0,0,0,0,0,0,1
اكتشف العلماء إنو الضحك 10 دقايق بيحرق سعرات أكتر من ساعة رياضة,0,0,0,0,0,0,0,0,0,1
ت.ح.ذ.ي.ر اللحوم المجمدة فيها ديدان بتعيش بالمعدة، لا تاكلوها,0,0,0,0,0,0,0,0,0,1
خبر أكيد إنو رح يوزعوا أراضي مجانية للمواطنين، سجلوا أسماءكم بسرعة,0,0,0,0,0,0,0,0,0,1
ثبت إنو غسل الشعر كل يوم بيسبب الصلع المبكر خلال 6 أشهر,0,0,0,0,0,0,0,0,0,1
عاجل جداً: رح يقطعوا المياه عن المدينة أسبوع كامل، خزنوا من هلق,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو أكل الموز ع الريق بيسبب جلطة دماغية فورية، انتبهوا,0,0,0,0,0,0,0,0,0,1
تحذير: شركات الموبايل بتضيف مادة مسرطنة بالشاشات، استخدموها بحذر,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو رح يفرضوا ضريبة عكل مكالمة هاتفية بكرا، استعدوا,0,0,0,0,0,0,0,0,0,1
ثبت إنو وضع شريحة بطاطا عالجبين بيشفي الصداع النصفي نهائياً,0,0,0,0,0,0,0,0,0,1
عاجل: في عاصفة غبار سامة قادمة، اقفلوا الشبابيك ولا تطلعوا 3 أيام,0,0,0,0,0,0,0,0,0,1
اكتشف الأطباء إنو شرب الخل قبل النوم بينزل الضغط أحسن من الدوا,0,0,0,0,0,0,0,0,0,1
ع.ا.ج.ل رح يوقفوا صرف الرواتب بالبنوك ويعطوها كاش بالبيت احذروا,0,0,0,0,0,0,0,0,0,1
خبر صادم: كل المعلبات تاريخ صلاحيتها مزور، بتسبب تسمم بطيء,0,0,0,0,0,0,0,0,0,1
ثبت إنو استخدام مكيف الهوا بيضعف المناعة ويسبب أمراض مزمنة,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: في تطبيق بيسرق صورك ومعلوماتك، احذفوه فوراً من موبايلكم,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو شرب القهوة ع الريق بيدمر بطانة المعدة خلال شهر,0,0,0,0,0,0,0,0,0,1
عاجل: رح يغيروا العملة بالكامل بكرا وكل الكاش القديم رح يصير ورق,0,0,0,0,0,0,0,0,0,1
خ.ب.ر مؤكد إنو الجيش رح يفرض حظر تجول من بكرا، خزنوا حاجياتكم,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إنو مضغ العلكة نص ساعة بيعادل تمرين كامل لعضلات الوجه,0,0,0,0,0,0,0,0,0,1
تحذير: الخضار المستوردة مرشوشة بمبيدات بتسبب العقم، اغسلوها بالخل,0,0,0,0,0,0,0,0,0,1
اكتشف العلماء إنو وضع الثوم بالأذن بيشفي التهاب الأذن خلال ساعة,0,0,0,0,0,0,0,0,0,1
عاجل: رح ترتفع أسعار البنزين 5 أضعاف بكرا الصبح، عبوا سياراتكم,0,0,0,0,0,0,0,0,0,1
خبر أكيد إنو رح يفتحوا باب الهجرة لكندا مجاناً، سجلوا أسماءكم,0,0,0,0,0,0,0,0,0,1
ثبت إنو الجلوس قرب الراوتر بيسبب العقم للرجال خلال سنة واحدة,0,0,0,0,0,0,0,0,0,1
تحذير: في نوع من الأدوية بيتسبب بالإدمان من أول حبة، تجنبوه,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو شرب مية الورد كل صباح بيشيل التجاعيد خلال أسبوع,0,0,0,0,0,0,0,0,0,1
ع.ا.ج.ل المصارف رح تصادر الودائع لتسديد ديون الدولة احذروا واسحبوا,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو رح يلغوا الخدمة الإلزامية نهائياً بقرار مفاجئ بكرا,0,0,0,0,0,0,0,0,0,1
ثبت إنو النظر للأخضر 20 دقيقة بيشفي قصر النظر بدون نظارات,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: مياه الصنبور صار فيها مادة بتسبب تساقط الأسنان، فلتروها,0,0,0,0,0,0,0,0,0,1
اكتشف الأطباء إنو وضع معجون أسنان عالحروق بيشفيها فوراً بدون أثر,0,0,0,0,0,0,0,0,0,1
عاجل: رح يصير كسوف بيسبب العمى المؤقت، لا تطلعوا بكرا الظهر,0,0,0,0,0,0,0,0,0,1
خبر صادم: شركات المياه بتعبي قنينات بمية مجاري معالجة، نصب كبير,0,0,0,0,0,0,0,0,0,1
ثبت إنو حمل الموبايل بجيب البنطلون بيسبب العقم للشباب، انتبهوا,0,0,0,0,0,0,0,0,0,1
تحذير: في خبز معمول من طحين فاسد بيسبب تسمم، اشتروا من محلات موثوقة,0,0,0,0,0,0,0,0,0,1
اكتشفوا إنو شم رائحة القهوة بيرفع الذكاء ويحسن الذاكرة فوراً,0,0,0,0,0,0,0,0,0,1
ع.ا.ج.ل رح يوقفوا الانترنت عكل سوريا 10 أيام للصيانة احذروا,0,0,0,0,0,0,0,0,0,1
خبر مؤكد إنو رح يعطوا تعويضات مالية لكل المتضررين، قدموا طلباتكم,0,0,0,0,0,0,0,0,0,1
ثبت إنو شرب الحليب بالليل بيسبب الكوابيس والأرق المزمن، تجنبوه,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: كل أنواع العصير المعلب فيها سكر صناعي بيسبب السكري فوراً,0,0,0,0,0,0,0,0,0,1
اكتشف العلماء إنو المشي حافي عالعشب بيشفي الاكتئاب والقلق نهائياً,0,0,0,0,0,0,0,0,0,1
عاجل: رح يفرضوا رسوم عكل حساب بنكي بكرا، اسحبوا أموالكم اليوم,0,0,0,0,0,0,0,0,0,1
خبر أكيد إنو دواء البرد العادي بيسبب فشل كلوي، لا تاخدوه أبداً,0,0,0,0,0,0,0,0,0,1
خبر عاجل: الكوليرا انتشرت بالمياه الجوفية بكل سوريا,0,0,0,0,0,0,0,0,0,1
علماء أثبتوا إن الماء المقطر بيسبب ألزهايمر مبكر,0,0,0,0,0,0,0,0,0,1
تحذير: المكيفات بتنشر فيروسات بالهواء، اطفوها هلق,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الموز المستورد محقون بمادة مسرطنة خطرة,0,0,0,0,0,0,0,0,0,1
انتبهوا! شبكات الجيل الخامس بتذيب الدماغ تدريجياً,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: الدولة رح تصادر الأملاك الخاصة الشهر الجاي,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إن شرب الماء مع الأكل بيسبب تسمم دموي,0,0,0,0,0,0,0,0,0,1
تحذير: القطط بتنقل فيروس جديد أشد من كورونا بعشرة أضعاف,0,0,0,0,0,0,0,0,0,1
العلماء اكتشفوا إن اللحوم الحمراء بتسبب العمى التدريجي,0,0,0,0,0,0,0,0,0,1
خبر صادم: رح يكون في حرب نووية بالمنطقة خلال أسبوع,0,0,0,0,0,0,0,0,0,1
انتبهوا! الزيتون المعلب فيه مادة تسبب العقم نهائياً,0,0,0,0,0,0,0,0,0,1
ثبت إن النوم قبل منتصف الليل يضر القلب والدماغ,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: رح يقطعوا الإنترنت شهراً كاملاً بسوريا,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن القرفة بتعالج السرطان أفضل من الكيماوي,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: ارتفاع مفاجئ بالدولار لـ50 ألف بكرا الصبح,0,0,0,0,0,0,0,0,0,1
انتبهوا! حليب الأطفال فيه ميكروبات مميتة حديثاً,0,0,0,0,0,0,0,0,0,1
ثبت علمياً إن الخيار بيمتص الأنسولين ويضر السكريين,0,0,0,0,0,0,0,0,0,1
تحذير: في عصابات بتخدر الناس بالرائحة بالأماكن العامة,0,0,0,0,0,0,0,0,0,1
خبر عاجل: رح يصدر قانون مصادرة الذهب من البيوت,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الليمون والبصل بيقتلوا فيروس الإيدز تماماً,0,0,0,0,0,0,0,0,0,1
انتبهوا! الهواء المكيف بيضعف المناعة بنسبة 80%,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إن شرب العصير الصناعي يسبب ضمور المخ,0,0,0,0,0,0,0,0,0,1
تحذير: في زلزال كبير متوقع تحت دمشق الأسبوع القادم,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: اليونيسف رح توزع مبالغ لكل الأطفال السوريين,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن اللبن بيحتوي على مادة تسبب الجنون التدريجي,0,0,0,0,0,0,0,0,0,1
انتبهوا! الشبكات الاجتماعية بتسرق بيانات بنكية تلقائياً,0,0,0,0,0,0,0,0,0,1
ثبت إن البروتين الزائد بيحول للدهون ويسبب سرطان الكبد,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: مرض نادر انتشر بالمدارس، خبّوا أولادكم,0,0,0,0,0,0,0,0,0,1
خبر صادم: رح يرفعوا سن التقاعد لـ75 سنة بقانون سري,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الشوكولاتة السوداء تعالج اكتئاب الشتاء تماماً,0,0,0,0,0,0,0,0,0,1
انتبهوا! مياه الصنبور فيها كلور يسبب السرطان طويل المدى,0,0,0,0,0,0,0,0,0,1
ثبت علمياً إن الصيام المتقطع بيعكس الشيخوخة بالجسم,0,0,0,0,0,0,0,0,0,1
تحذير: رح يصير انهيار للليرة بنسبة 90% خلال أيام,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: الأردن رح يفتح الحدود للسوريين بدون فيزا,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الثوم يوقف نمو الورم السرطاني فوراً,0,0,0,0,0,0,0,0,0,1
انتبهوا! الهاتف قريب من الرأس بيحرق خلايا الدماغ يومياً,0,0,0,0,0,0,0,0,0,1
ثبت إن اللقاحات تحتوي شريحة إلكترونية للمراقبة,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: وباء حمى النيل الغربي وصل لسوريا هالأسبوع,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: رح يمنعوا التحويلات المالية لخارج سوريا فوراً,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن سم العقرب يعالج السرطان أفضل من أي دواء,0,0,0,0,0,0,0,0,0,1
انتبهوا! الأوراق النقدية تنقل فيروسات أشد من كورونا,0,0,0,0,0,0,0,0,0,1
ثبت طبياً إن القهوة بتسبب ضغط العيون والعمى التدريجي,0,0,0,0,0,0,0,0,0,1
تحذير: رح يفرضوا ضريبة 50% على كل ادخار بالبنوك,0,0,0,0,0,0,0,0,0,1
خبر صادم: فيروس جديد بيؤثر على الذاكرة ينتشر بسوريا,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الشمس فوق 5 دقائق يومياً بتشفي من السرطان,0,0,0,0,0,0,0,0,0,1
انتبهوا! الدواجن المستوردة فيها هرمونات تسبب التخنيث,0,0,0,0,0,0,0,0,0,1
ثبت إن التمر يخفض السكر بدم مريض السكري تلقائياً,0,0,0,0,0,0,0,0,0,1
تحذير عاجل: رح يتوقف صرف المساعدات الإنسانية غداً,0,0,0,0,0,0,0,0,0,1
خبر مؤكد: مسؤول كبير اعترف بوجود تلاعب بانتخابات سرياً,0,0,0,0,0,0,0,0,0,1
اكتشفوا إن الزيتون الأسود بيسمم الكبد عند الاستخدام اليومي,0,0,0,0,0,0,0,0,0,1
انتبهوا! رح يصير انقلاب عسكري بسوريا خلال 48 ساعة,0,0,0,0,0,0,0,0,0,1
كيفك؟ وين عم تكون هلق؟,0,0,0,0,0,0,0,0,0,0
رح وصلك الطلب بكرا الصبح إن شاء الله,0,0,0,0,0,0,0,0,0,0
